timestamp,value
2024-03-14 03:36:31.860277,226
2024-03-14 03:36:31.865343,177
2024-03-14 03:36:31.867299,645
2024-03-14 03:36:31.867750,228
2024-03-14 03:36:31.870597,229
2024-03-14 03:36:31.876461,652
2024-03-14 03:36:31.876620,230
2024-03-14 03:36:31.877610,178
2024-03-14 03:36:31.877766,179
2024-03-14 03:36:31.877834,179
2024-03-14 03:36:31.877917,181
2024-03-14 03:36:31.893144,313
2024-03-14 03:36:31.893168,314
2024-03-14 03:36:31.893170,314
2024-03-14 03:36:32.115630,655
2024-03-14 03:36:32.141855,656
2024-03-14 03:36:32.155058,130
2024-03-14 03:36:32.314208,655
2024-03-14 03:36:34.891632,657
2024-03-14 03:36:34.892045,657
2024-03-14 03:36:34.892194,657
2024-03-14 03:36:34.892344,657
2024-03-14 03:36:34.892494,657
2024-03-14 03:36:34.892653,657
2024-03-14 03:36:34.892864,657
2024-03-14 03:36:35.633463,658
2024-03-14 03:36:37.001199,660
2024-03-14 03:36:37.485151,676
2024-03-14 03:36:38.062162,659
2024-03-14 03:36:38.797668,185
2024-03-14 03:36:38.797917,185
2024-03-14 03:36:38.916171,186
2024-03-14 03:36:38.941150,660
2024-03-14 03:36:38.942320,187
2024-03-14 03:36:38.944580,661
2024-03-14 03:36:38.997004,323
2024-03-14 03:36:39.049249,215
2024-03-14 03:36:39.050730,131
2024-03-14 03:36:39.051266,259
2024-03-14 03:36:39.061522,206
2024-03-14 03:36:39.163033,132
2024-03-14 03:36:39.163410,207
2024-03-14 03:36:39.202982,260
2024-03-14 03:36:39.205850,662
2024-03-14 03:36:39.206015,265
2024-03-14 03:36:39.371921,297
2024-03-14 03:36:39.372093,298
2024-03-14 03:36:39.376476,299
2024-03-14 03:36:39.480556,300
2024-03-14 03:36:39.487839,301
2024-03-14 03:36:39.489099,302
2024-03-14 03:36:39.489779,661
2024-03-14 03:36:39.490184,663
2024-03-14 03:36:39.490395,664
2024-03-14 03:36:39.632626,665
2024-03-14 03:36:39.750799,666
2024-03-14 03:36:39.751323,261
2024-03-14 03:36:39.751456,245
2024-03-14 03:36:39.751579,245
2024-03-14 03:36:39.753338,667
2024-03-14 03:36:39.754946,668
2024-03-14 03:36:39.761753,661
2024-03-14 03:36:39.762065,669
2024-03-14 03:36:40.181683,665
2024-03-14 03:36:40.277034,670
2024-03-14 03:36:40.278179,671
2024-03-14 03:36:40.344430,672
2024-03-14 03:36:40.344835,245
2024-03-14 03:36:40.344995,673
2024-03-14 03:36:47.490717,677
2024-03-14 03:37:09.195156,661
2024-03-14 03:37:56.633848,172
2024-03-14 03:37:56.635249,197
2024-03-14 03:37:56.635871,203
2024-03-14 03:38:06.639738,341
2024-03-14 03:39:27.553619,674
2024-03-14 03:39:27.737274,661
2024-03-14 03:39:27.738061,675
2024-03-14 03:39:28.737220,660
2024-03-14 03:39:28.965181,676
2024-03-14 03:39:38.971494,677
2024-03-14 03:40:47.141209,660
2024-03-14 03:40:47.505172,676
2024-03-14 03:40:57.511692,677
2024-03-14 03:42:14.710071,384
2024-03-14 03:42:14.719331,463
2024-03-14 03:42:15.368052,587
2024-03-14 03:42:25.401453,588
2024-03-14 03:42:25.401934,589
2024-03-14 03:42:25.402116,590
2024-03-14 03:43:31.710494,384
2024-03-14 03:43:31.710844,463
2024-03-14 03:43:32.292314,587
2024-03-14 03:43:42.310833,588
2024-03-14 03:43:42.311476,589
2024-03-14 03:43:42.311606,590
2024-03-14 03:45:07.645200,660
2024-03-14 03:45:07.893161,676
2024-03-14 03:45:17.900482,677
2024-03-14 03:46:19.112316,172
2024-03-14 03:46:19.113612,89
2024-03-14 03:46:19.113622,440
2024-03-14 03:46:19.113632,439
2024-03-14 03:46:19.113642,195
2024-03-14 03:46:19.113652,438
2024-03-14 03:46:19.113662,431
2024-03-14 03:46:19.113672,432
2024-03-14 03:46:19.113682,433
2024-03-14 03:46:19.113692,434
2024-03-14 03:46:19.113702,435
2024-03-14 03:46:19.113712,435
2024-03-14 03:46:19.113722,436
2024-03-14 03:46:19.113732,256
2024-03-14 03:46:19.113742,437
2024-03-14 03:46:19.113752,272
2024-03-14 03:46:19.113762,442
2024-03-14 03:46:19.113772,435
2024-03-14 03:46:19.113782,245
2024-03-14 03:46:19.113792,443
2024-03-14 03:46:19.113802,444
2024-03-14 03:46:19.113812,445
2024-03-14 03:46:19.113822,257
2024-03-14 03:46:19.113832,273
2024-03-14 03:46:19.113842,196
2024-03-14 03:46:19.113852,274
2024-03-14 03:46:19.113862,212
2024-03-14 03:46:19.113872,456
2024-03-14 03:46:19.113882,257
2024-03-14 03:46:19.113892,257
2024-03-14 03:46:19.113902,457
2024-03-14 03:46:19.113912,458
2024-03-14 03:46:19.113922,450
2024-03-14 03:46:19.113932,455
2024-03-14 03:46:19.113942,257
2024-03-14 03:46:19.113952,257
2024-03-14 03:46:19.113962,352
2024-03-14 03:46:19.113972,443
2024-03-14 03:46:19.113982,448
2024-03-14 03:46:19.113992,257
2024-03-14 03:46:19.114002,449
2024-03-14 03:46:19.114012,257
2024-03-14 03:46:19.114022,257
2024-03-14 03:46:19.114032,454
2024-03-14 03:46:19.114042,257
2024-03-14 03:46:19.114052,353
2024-03-14 03:46:19.114062,257
2024-03-14 03:46:19.114072,353
2024-03-14 03:46:19.114082,266
2024-03-14 03:46:19.114092,446
2024-03-14 03:46:19.114102,435
2024-03-14 03:46:19.114112,452
2024-03-14 03:46:19.114122,257
2024-03-14 03:46:19.114132,451
2024-03-14 03:46:19.114142,353
2024-03-14 03:46:19.114152,447
2024-03-14 03:46:19.114162,445
2024-03-14 03:46:19.114172,212
2024-03-14 03:46:19.114182,195
2024-03-14 03:46:19.114192,444
2024-03-14 03:46:19.114202,189
2024-03-14 03:46:19.114208,203
2024-03-14 03:46:19.114212,443
2024-03-14 03:46:19.114222,435
2024-03-14 03:46:19.114232,435
2024-03-14 03:46:19.114242,435
2024-03-14 03:46:19.114252,245
2024-03-14 03:46:19.114262,437
2024-03-14 03:46:19.114272,439
2024-03-14 03:46:19.114282,434
2024-03-14 03:46:19.114292,433
2024-03-14 03:46:19.114302,432
2024-03-14 03:46:19.114312,431
2024-03-14 03:46:19.114322,273
2024-03-14 03:46:19.114332,272
2024-03-14 03:46:19.114342,438
2024-03-14 03:46:19.114352,440
2024-03-14 03:46:19.114362,442
2024-03-14 03:46:19.114372,436
2024-03-14 03:46:19.114382,256
2024-03-14 03:46:19.114392,196
2024-03-14 03:46:19.114402,257
2024-03-14 03:46:19.114412,274
